user_id,firm_id,user_title,month,query_count,active_days,total_documents_processed,avg_feedback_score,engagement_level
5757665d9aa647adce2da1836216fc06,1286,Associate,2024-04,1,1,43,3.0,Occasional User
577a06fd07c74a141c59c972f6a59b5a,1076,Associate,2024-04,1,1,8,4.0,Occasional User
57a51b99d192a497d3a3cda26f104754,1040,Junior Associate,2024-04,2,1,23,4.5,Occasional User
57a7930d4e2d66d32c9088a76e0be376,1055,Junior Associate,2024-04,39,8,350,3.87,Active User
57c596b1dc3af7f70aef9219634fec3e,1068,Associate,2024-04,8,4,112,3.88,Regular User
57c64fdbe667d7ff871e3b162aea9f15,101084,Associate,2024-04,8,5,65,4.75,Regular User
57ccd7c01e4c7cdd7489bc143c5353f7,1068,Senior Associate,2024-04,3,1,49,3.67,Occasional User
57e3b55bcb047fdd491021884e4f3e5b,101169,Associate,2024-04,3,2,5,3.67,Occasional User
57f902af6f3975fbf692b00af209f310,1668,Senior Associate,2024-04,3,2,6,4.0,Occasional User
5800168dc6f40fc47eab01dfb49ceece,1024,Junior Associate,2024-04,2,2,70,3.5,Occasional User
584af2779016877278f22c78f8a6abec,1080,Junior Associate,2024-04,1,1,1,5.0,Occasional User
589784d5606f0fe43e284cc778d37a7f,1069,Junior Associate,2024-04,1,1,34,3.0,Occasional User
589d5442fc9223bfe3368a285ceb2797,1286,Junior Associate,2024-04,4,3,25,4.75,Occasional User
58eccb7660f755b9986cabef65f18854,1055,Junior Associate,2024-04,9,5,65,4.0,Regular User
591dde25cff50af984dadabbf5f6ed2d,1069,Associate,2024-04,1,1,12,5.0,Occasional User
5949948183548dbdce00f5f9ac673247,1065,Junior Associate,2024-04,1,1,1,5.0,Occasional User
59ab9e0c5e78854f1ee1cf29d469323a,1658,Junior Associate,2024-04,3,1,31,3.67,Occasional User
59acbc4e95d09fefc077d160e5464479,1068,Senior Associate,2024-04,3,2,3,2.67,Occasional User
59b240d26775085ca5c938b016c41cd3,1222,Junior Associate,2024-04,1,1,46,3.0,Occasional User
5a2d76f2e2c3fb1164f9324336fab50d,1022,Senior Associate,2024-04,1,1,1,4.0,Occasional User
5a67400e0329bc41bf0ff14636162d70,1785,Associate,2024-04,1,1,21,4.0,Occasional User
5a6987f4028f7c949802cf3a6e37c53b,1785,Senior Associate,2024-04,6,2,55,3.67,Occasional User
5ad8a8cbed989180c058acf254779217,1069,Senior Associate,2024-04,9,4,150,4.0,Regular User
5b234ef3bef9253a5e57c525a12f67fa,1068,Junior Associate,2024-04,2,1,9,3.5,Occasional User
5b314bdc796a635e191e6bc5dd61d4e2,1037,Associate,2024-04,11,6,97,4.45,Regular User
5b39cfb5b433783b4173a94c564f668c,1068,Senior Associate,2024-04,2,1,41,4.5,Occasional User
5b500b9f77a16cb75ceaa1e43d9e574d,1069,Associate,2024-04,1,1,1,4.0,Occasional User
5b72ff8e0b89c6e1b4c70c621679032f,1055,Junior Associate,2024-04,2,1,45,4.0,Occasional User
5bb541f34c3c6c51b307f836b10394ee,1106,Junior Associate,2024-04,4,2,40,4.25,Occasional User
5c3bd8452668dd3fa2266a3f62693d01,1738,Junior Associate,2024-04,1,1,1,5.0,Occasional User
5c577aa85798da5ec566db76efcb6a4f,101084,Partner,2024-04,1,1,1,4.0,Occasional User
5c720a8f54d4a430a99df7109c249250,1055,Associate,2024-04,1,1,10,5.0,Occasional User
5c934f38948bbf4bc21cfdcb24b77720,1072,Junior Associate,2024-04,46,13,414,3.78,Active User
5d19ad2e8cf9a43f906244265e0fd3e0,1068,Senior Associate,2024-04,1,1,1,3.0,Occasional User
5d7b338614bed960d7a0f03c6c133f5b,1068,Partner,2024-04,1,1,1,5.0,Occasional User
5da7e7d8cbfc5c43d26adcf3d01a9951,1068,Junior Associate,2024-04,3,2,25,4.0,Occasional User
5dd75d21bdfb79249062a5ff5b39edf5,1035,Senior Associate,2024-04,1,1,1,4.0,Occasional User
5e1f6a6087c03b01ff0c8b5d8cca9283,1022,Partner,2024-04,2,1,2,4.5,Occasional User
5e35db45ba10034ffe31aa5efa41ca50,1022,Junior Associate,2024-04,1,1,1,5.0,Occasional User
5e8e67477fb194aad3cbf95ed1392522,1063,Senior Associate,2024-04,5,3,28,4.0,Regular User
5eb8a8d4800e8e0acb335aedc1f18377,1024,Senior Associate,2024-04,4,1,49,3.75,Occasional User
5f5be34dd87be2dc28504e894ae053c6,1040,Associate,2024-04,2,2,47,3.0,Occasional User
5fb5bd427a4f72c8328f694cc77efdbf,1068,Associate,2024-04,4,2,4,4.25,Occasional User
5fca96241fcdb53f7982245ef1674477,1673,Associate,2024-04,1,1,30,4.0,Occasional User
61035855ab01a519e4fc95e4f09156be,1068,Junior Associate,2024-04,2,2,15,5.0,Occasional User
6103ee45b7e315a956796c9f8a02b8df,1055,Junior Associate,2024-04,1,1,1,5.0,Occasional User
61303f3ba8617e3c2ffc07aa1c16c909,1673,Associate,2024-04,2,1,11,3.5,Occasional User
619a91a05f49d4c6e34601a6f56f826f,1024,Junior Associate,2024-04,2,1,2,3.0,Occasional User
61caa3bce5c99cb5d2265e5a11d5e4cc,1068,Junior Associate,2024-04,4,3,4,4.5,Occasional User
61cf6aedea387c93724e8e053be4504e,101084,Senior Associate,2024-04,2,1,14,4.5,Occasional User
61e1d9fce28517fb15f1aab1383ffd4a,1068,Senior Associate,2024-04,1,1,1,4.0,Occasional User
6243a17b53edeb190cec8a03c0bd5718,1738,Junior Associate,2024-04,1,1,7,4.0,Occasional User
624d3c180373c92044a3d7f17f692151,101146,Junior Associate,2024-04,2,1,2,5.0,Occasional User
628d561038efd8b5634bb6c57bccc7b5,1668,Junior Associate,2024-04,1,1,1,4.0,Occasional User
62ba1a8084b914e312f988c5d3490ecb,1024,Junior Associate,2024-04,1,1,1,4.0,Occasional User
62ed356020c63bdf60dd726320d12f07,101084,Junior Associate,2024-04,3,3,53,4.33,Occasional User
633c06694d118c8578aac99bfd96d5a7,1024,Partner,2024-04,35,5,698,4.06,Regular User
636d0bd2ecccfc3bbda955cc72bc469d,1055,Associate,2024-04,15,9,107,3.93,Regular User
636e14b6fa1c92b3071adc5944a200ba,1024,Partner,2024-04,3,1,87,3.33,Occasional User
63e76a3e69ee70eb648cd3e554db8d5a,1286,Junior Associate,2024-04,1,1,1,3.0,Occasional User
640f534a6c67753505773438666fde5d,1738,Partner,2024-04,2,1,2,4.0,Occasional User
6411c642a5b7ce80791e9bd64fa97e6b,1072,Associate,2024-04,1,1,6,5.0,Occasional User
64352a4090773c28c088d1bd23810a7e,1738,Associate,2024-04,8,3,19,4.25,Regular User
644c931be393e068bb4889ae650b062b,101141,Junior Associate,2024-04,1,1,1,5.0,Occasional User
6461bba95c167f1570c6da5576d18c57,1668,Junior Associate,2024-04,1,1,2,4.0,Occasional User
64719af7737b5ca8c3af5b0a9b90f259,1035,Junior Associate,2024-04,7,3,32,4.43,Regular User
6475df16a4bab7493963f8f088f39373,1286,Junior Associate,2024-04,2,2,3,3.5,Occasional User
648f379a3d057b59a646b4df5e695dbc,1068,Senior Associate,2024-04,4,3,33,4.5,Occasional User
6495f1934785fd28398183f00954b61a,1024,Junior Associate,2024-04,4,1,40,4.5,Occasional User
64ffae9701e6e6c4057b15a3a48e6f05,1037,Senior Associate,2024-04,1,1,4,4.0,Occasional User
657b5b0d7f9444d5919fc6e421b261da,1037,Junior Associate,2024-04,2,2,24,3.5,Occasional User
65b7c5f67fd7d18f6b35816777ecc269,1037,Associate,2024-04,17,8,120,4.35,Regular User
65d42e37033cd431806c2a0351f6f6d2,1037,Associate,2024-04,1,1,21,4.0,Occasional User
65dda8054e32b26c24fb89fd0558849d,1785,Partner,2024-04,5,1,5,4.6,Occasional User
665d2fd1b6c44372d63507bc3124aa2c,1068,Junior Associate,2024-04,3,2,3,3.33,Occasional User
668de071bd9a1eb9822bc0c211cd7c4a,1068,Junior Associate,2024-04,1,1,1,4.0,Occasional User
66bfaea13565c99f87ca9f1d6087c655,1785,Junior Associate,2024-04,1,1,2,5.0,Occasional User
66e85a85a902e272a7d02b0c6fc0443c,1068,Senior Associate,2024-04,2,2,2,4.5,Occasional User
6746e90c976dec0cbc2ff28bbdf58c0d,1080,Senior Associate,2024-04,1,1,1,2.0,Occasional User
6752970908651d4572ca0bb3e77aa8cb,1037,Senior Associate,2024-04,2,1,2,4.5,Occasional User
6756679d2e0d89db7040552a49acff37,1024,Partner,2024-04,3,2,80,3.67,Occasional User
675700d02fa0478131afdb46b120f46c,1069,Junior Associate,2024-04,1,1,1,4.0,Occasional User
67956ae247233f5bac58c1cad01791ce,1668,Partner,2024-04,1,1,1,5.0,Occasional User
67b198a91aa60b365429d1c0100b5574,1076,Junior Associate,2024-04,2,1,2,4.0,Occasional User
67b1d992e8bec9f3d094573dfe280630,101084,Associate,2024-04,2,1,2,4.0,Occasional User
67cefebe95e36e81aba3a389c4388515,1286,Associate,2024-04,5,3,45,4.4,Regular User
68018e14c685643b8f4df9691f46188a,1024,Senior Associate,2024-04,1,1,1,4.0,Occasional User
6803020272be109061074a9985712757,1035,Senior Associate,2024-04,6,4,24,4.33,Regular User
6815a84d6beb9c6641866bb0d18bb5fd,1658,Junior Associate,2024-04,3,3,10,3.33,Occasional User
6839cf78220a29ebec45a96260afcf15,1069,Junior Associate,2024-04,3,2,4,4.33,Occasional User
6860c862fe83092cca1d20bd422c31b4,1658,Junior Associate,2024-04,1,1,1,3.0,Occasional User
686af399fc947279be62c91b62b12fcf,1068,Junior Associate,2024-04,1,1,6,5.0,Occasional User
68b5458eb8f959bbd545a46dfc84ec44,1037,Associate,2024-04,6,5,67,3.5,Regular User
68c325597d7fe63f25361550eb0fa297,1040,Associate,2024-04,1,1,2,4.0,Occasional User
68dff5579b75e5a0d9eae32703f0684d,1080,Senior Associate,2024-04,1,1,1,5.0,Occasional User
690a1044e42431ee86545fdee84662f2,1037,Junior Associate,2024-04,10,4,98,4.0,Regular User
69259e064d2b20400c4c80bc7f476ae3,1024,Junior Associate,2024-04,9,3,49,4.56,Regular User
694578b302b897d732d5b4b1f23bf080,101084,Junior Associate,2024-04,4,3,9,4.25,Occasional User
694ab1f3b63185b80b235289fa577f7a,101149,Junior Associate,2024-04,2,1,11,4.5,Occasional User
697a77bdc09f2b1bf5228e50c331ef10,1068,Associate,2024-04,2,1,2,5.0,Occasional User
699244b0aa9649ff20b20337af3c09db,1065,Associate,2024-04,1,1,33,4.0,Occasional User
69a033c18982e79f41aaaa5c4375ec35,1069,Senior Associate,2024-04,2,1,2,4.0,Occasional User
69a2fa4eb868c6a7906ba1e4d4549262,1072,Associate,2024-04,1,1,1,5.0,Occasional User
69defb9582ef5a52dc2c64e342c25e88,1024,Junior Associate,2024-04,1,1,1,5.0,Occasional User
6a4e6a9d85a217eb6c6abc5933fe35ce,1024,Associate,2024-04,7,3,74,3.86,Regular User
6a53def27a8777a8c108f7d797dc1c32,1068,Junior Associate,2024-04,9,3,9,3.44,Regular User
6aadb38a09722511055b9d5bf9308576,1068,Partner,2024-04,1,1,1,1.0,Occasional User
6ac2665e5cab4a108bc5e912646bc30b,1106,Junior Associate,2024-04,3,2,39,4.0,Occasional User
6aecfc233022d3459d6f3e21950cabeb,1068,Junior Associate,2024-04,1,1,23,5.0,Occasional User
6b088d9cd591cbc01cb4083863a0d37e,1738,Associate,2024-04,1,1,1,3.0,Occasional User
6bb00c4e3e743597ba3fe854186b6d32,1055,Partner,2024-04,1,1,1,4.0,Occasional User
6bd5f09dc00819d3b6e4094f9b6f4f32,101084,Junior Associate,2024-04,6,1,76,4.33,Occasional User
6c10970042e62a92f5912df74646a8bf,1785,Junior Associate,2024-04,4,4,6,4.75,Occasional User
6c2a4f2b7316a875603303f85e2c449d,1022,Senior Associate,2024-04,2,2,2,2.5,Occasional User
6c947b3c1e5adaa63a7db7d8e005cd78,1222,Senior Associate,2024-04,3,2,11,4.33,Occasional User
6ca954f9a32b7fe06cf08211582a9d25,1055,Junior Associate,2024-04,1,1,33,4.0,Occasional User
6cc6807f770032565b3824cb0c5d169e,1037,Junior Associate,2024-04,20,6,84,3.7,Regular User
6cd0cf4afe85b092f9e836bd4c970482,1286,Junior Associate,2024-04,2,1,63,4.5,Occasional User
6d394a8d709454b3c2dfb7b80a155127,1050,Junior Associate,2024-04,1,1,1,5.0,Occasional User
6d71b64d287c05f4ea41064a22b33d39,101169,Junior Associate,2024-04,2,1,45,5.0,Occasional User
6db55f2d4259a35cd22e5347c361e4d0,1738,Associate,2024-04,2,1,2,5.0,Occasional User
6de4e36f5d7466b89a569e302e0c64ba,101141,Junior Associate,2024-04,3,2,52,4.33,Occasional User
6de9f51d382543799447bcd56901e800,1068,Junior Associate,2024-04,2,2,39,3.0,Occasional User
6df219bfc6e81f04bffcee1960dc808b,1738,Senior Associate,2024-04,1,1,4,3.0,Occasional User
6e38317432f9ccdc931b2d3da93f67da,1072,Junior Associate,2024-04,1,1,2,5.0,Occasional User
6f3d749a5bf3502a0370a52162f5fc08,1050,Associate,2024-04,5,3,26,4.4,Regular User
6f6381dae377dc91ed4e5c01a69a06e0,1286,Associate,2024-04,12,3,36,4.0,Regular User
6f71ae0f1c42ef017bf0696bb17797d9,1024,Associate,2024-04,7,3,16,4.86,Regular User
6f80d115b919b29c49a1d3b8bd970552,1022,Junior Associate,2024-04,14,9,110,4.07,Regular User
6f89c8e5a182a3f92f6f5272e6fb3a2e,1068,Associate,2024-04,1,1,31,4.0,Occasional User
6fde9e49657127ae939f111834405c81,1069,Senior Associate,2024-04,2,2,9,4.0,Occasional User
708725b4472c67f6c15aeda3a6727ce9,1785,Senior Associate,2024-04,1,1,1,5.0,Occasional User
7091dfd5a98f61b765360a56617dbc31,1658,Junior Associate,2024-04,2,2,3,5.0,Occasional User
709e9d2fad8eed09189a5c809b43d40b,1068,Senior Associate,2024-04,1,1,17,5.0,Occasional User
711b3ebde832557e3e0696bfe7b95737,1022,Associate,2024-04,1,1,6,3.0,Occasional User
713e05636f40dcebbf6a00012481c135,1040,Junior Associate,2024-04,5,4,5,3.4,Regular User
714c1c6cfc7c73ddca5bb6e46724c97e,1222,Senior Associate,2024-04,1,1,1,5.0,Occasional User
714d3605c1152ea70d500998b5321977,1068,Junior Associate,2024-04,1,1,1,5.0,Occasional User
716f63ce0d669b9700ca71aa23837407,1068,Associate,2024-04,1,1,1,1.0,Occasional User
7174d6d86005589bc09e2f13a5323ff2,1738,Associate,2024-04,2,2,54,3.5,Occasional User
71d486bc7594d76e8ef4d7d5ddeb5f02,1068,Partner,2024-04,1,1,2,4.0,Occasional User
71d859a574af6f3c4310084b233c8197,1068,Associate,2024-04,4,4,49,4.5,Occasional User
723dd08dcfbc2e8d5267cdb25a486c3c,1040,Junior Associate,2024-04,1,1,34,5.0,Occasional User
726ddd5682bd2f491fea9a8a0108fbde,1068,Junior Associate,2024-04,1,1,1,4.0,Occasional User
72b94df65e4c9e26d195da07e359f70d,1658,Junior Associate,2024-04,7,5,44,4.71,Regular User
72c29d1902c5705fa53b9a62d87b62b1,1068,Associate,2024-04,2,2,38,4.0,Occasional User
72c863615cde09a6ae53c1f377773415,1080,Junior Associate,2024-04,1,1,1,5.0,Occasional User
7328214e032e8b2075246cba8f24f654,1068,Associate,2024-04,1,1,22,4.0,Occasional User
7339d51a9107cd6d6e5e8d5bc94566bd,1738,Junior Associate,2024-04,2,2,72,3.0,Occasional User
734cc6e94de6101d53e241930c6cf8fa,1037,Junior Associate,2024-04,2,2,32,2.5,Occasional User
73733a3abe979281a0f62e1ea94f8554,1050,Junior Associate,2024-04,1,1,4,3.0,Occasional User
7380770182992aff0d24bde079b3d398,1668,Junior Associate,2024-04,2,1,7,3.5,Occasional User
738c3839ef02eeab1dfd52a0b605fccb,1286,Associate,2024-04,11,5,29,3.82,Regular User
747e194ef7c80aeb6308a01a5aefd383,1068,Junior Associate,2024-04,2,2,31,4.5,Occasional User
748ec9ff07aaf59bf8ee6054aa432bff,101146,Associate,2024-04,5,3,31,3.6,Regular User
74ca5473ad31b3e91fe45b5d7ee1a2f7,1040,Junior Associate,2024-04,1,1,3,5.0,Occasional User
74d59d8b7600738e446d389c7340d58c,1068,Associate,2024-04,1,1,28,4.0,Occasional User
75086fe25f7b92993e45cd1af8e27a55,1024,Senior Associate,2024-04,1,1,2,4.0,Occasional User
7526726b844548e5ed3bfa2b9d85022e,1658,Junior Associate,2024-04,3,2,37,4.0,Occasional User
754f429db7d0859a6897fc71252aef9c,1068,Junior Associate,2024-04,6,4,22,3.5,Regular User
75556e66408025260d4e7f4466b41b64,1022,Senior Associate,2024-04,16,7,85,4.25,Regular User
760dfd539f454d109192f5267d848287,1055,Associate,2024-04,4,2,42,4.25,Occasional User
76d06a4000ace29e34b66bc00714bee2,1050,Junior Associate,2024-04,2,1,2,2.5,Occasional User
76d080bbfd8361fb78b474b0ff30ad36,1055,Associate,2024-04,1,1,1,4.0,Occasional User
772f42405982101447f8bc47e535ec87,1069,Junior Associate,2024-04,6,1,15,4.0,Occasional User
77a37cdaa43cad345045297f78269868,1785,Senior Associate,2024-04,2,2,43,4.5,Occasional User
786c24f8f7c41d3fffd79199a37e695f,1068,Associate,2024-04,1,1,1,5.0,Occasional User
7885b22b94f9be47dd06ea94ef7de514,1055,Junior Associate,2024-04,14,7,123,4.0,Regular User
788b93f1a4feb7897bca2617791ef30d,1738,Associate,2024-04,7,6,75,4.57,Regular User
78dd2c5a24489258417d89fc366c314f,1050,Junior Associate,2024-04,1,1,3,4.0,Occasional User
78e58bd3ec7dfca6d82be3a814f84b2e,1668,Associate,2024-04,2,1,32,4.5,Occasional User
78e8c8268831a9abae0741c5afe6f917,1068,Junior Associate,2024-04,1,1,10,5.0,Occasional User
7906d4bf1feca4bc1ac748f70880a19f,1658,Associate,2024-04,1,1,1,4.0,Occasional User
79534794a900e3cdbb63e9c5702550dd,1068,Associate,2024-04,8,3,59,3.38,Regular User
799796e48546de3b7914f28a8b5269e8,1055,Junior Associate,2024-04,1,1,41,5.0,Occasional User
79aa52c12eddcbde2ad64b0789c6c905,1035,Junior Associate,2024-04,11,4,120,3.73,Regular User
79df09c35ecf0df2a5cc31dc2bd6fe79,1037,Associate,2024-04,12,7,75,4.33,Regular User
79e63c96cfa5a09039ad14c725f9e85c,1055,Junior Associate,2024-04,2,2,6,3.5,Occasional User
7a514c3b4c387256f1108d903af70ccc,101084,Junior Associate,2024-04,1,1,28,4.0,Occasional User
7a7e8aceed26264be4bfdfe207246b7d,1068,Junior Associate,2024-04,2,2,3,4.0,Occasional User
7a98f0a8391a8ab574f4652fbfbef11f,1068,Senior Associate,2024-04,1,1,1,3.0,Occasional User
7ac411139133a78164656677ce44cc03,1072,Junior Associate,2024-04,8,6,25,4.38,Regular User
7b08c50b9ca484cb8d5571da09b1b184,1787,Junior Associate,2024-04,3,2,95,3.33,Occasional User
7c00c1371fc386ae120a47481b328b92,1738,Junior Associate,2024-04,1,1,1,4.0,Occasional User
7c1b92bffffbc87686175544143a49be,1050,Associate,2024-04,4,4,31,3.75,Occasional User
7c4f900400d8278181b68dfdb09f2112,1080,Junior Associate,2024-04,1,1,2,5.0,Occasional User
7c8385eff390677ce5cc0ae1764a4f5e,1055,Junior Associate,2024-04,4,3,91,4.25,Occasional User
7cbdbe447420dfd4362b1a81e779fb51,1738,Associate,2024-04,9,3,120,4.22,Regular User
7d32b2b515e09475cdfe5619be61c467,101084,Junior Associate,2024-04,1,1,1,3.0,Occasional User
7d4920fbbd6690178dde760b29b6045c,1222,Junior Associate,2024-04,8,6,16,4.12,Regular User
7d4dcbd1aecf476ee2fa16daf03ecb11,1035,Junior Associate,2024-04,1,1,14,2.0,Occasional User
7d53221b7dcbcf58826bb9d9fcde307a,101141,Senior Associate,2024-04,5,2,50,4.0,Occasional User
7d723f7ccf41a3e6bc5bff1a07bc62b3,1068,Junior Associate,2024-04,1,1,1,5.0,Occasional User
7db639d19b747fccbc5b7ab8f79220c7,1068,Junior Associate,2024-04,1,1,1,4.0,Occasional User
7de67c493c24c91f182b925f08844b5a,1024,Junior Associate,2024-04,1,1,26,3.0,Occasional User
7e083fb98bde56754ae859f45d673a81,1068,Senior Associate,2024-04,1,1,3,5.0,Occasional User
7ea6363c5fee602d2259eca41f242f30,1068,Junior Associate,2024-04,1,1,2,5.0,Occasional User
7ee520b1c358dc57d34956e2328cbdc8,1068,Associate,2024-04,1,1,1,5.0,Occasional User
7ee7534c6cdb317928bd969b0298efa6,1738,Junior Associate,2024-04,1,1,15,4.0,Occasional User
7f38926f458ead1f08f0016d03af0560,1068,Partner,2024-04,14,8,65,4.43,Regular User
7f3cec2d66c6b67f1cc35d17cc5be086,1222,Partner,2024-04,7,6,107,4.43,Regular User
7f7dfda00440ce0c722424d60c013e7f,1024,Associate,2024-04,3,3,6,4.0,Occasional User
8067739b75dc73959ed371c83c519f4a,1075,Senior Associate,2024-04,1,1,1,4.0,Occasional User
8077f2aac37a0d794fd0c2c2c22eff05,1037,Junior Associate,2024-04,1,1,1,5.0,Occasional User
809182b9f2debd711a10c6a61659c22d,1080,Associate,2024-04,1,1,1,4.0,Occasional User
80c05f8b1223a612a4106bb95bdc95df,1024,Partner,2024-04,1,1,13,4.0,Occasional User
81035ab19b74303115d76cabc08f408e,1075,Associate,2024-04,3,2,9,4.67,Occasional User
810490815e746b943b1fbc817d262e0a,1068,Associate,2024-04,1,1,1,4.0,Occasional User
813ba5241ea870ae533c09774b621d7b,1068,Partner,2024-04,19,10,121,4.16,Regular User
81d4b22d1a1ab365bf83a7c61001111c,1037,Junior Associate,2024-04,7,6,50,3.71,Regular User
81e2e42ca02b9f4592e4f97598e5d126,1668,Associate,2024-04,1,1,48,4.0,Occasional User
8256a0d1a64fa1f691480f61c43a5455,1738,Junior Associate,2024-04,1,1,1,1.0,Occasional User
8283460ddb86aaaf70b866d67565a95f,1040,Junior Associate,2024-04,2,2,2,4.5,Occasional User
83820124791b9ac3bc200f2e6adaaac3,1055,Associate,2024-04,2,1,2,4.5,Occasional User
83f269430705c1d4f22a0c87b5cca679,1037,Junior Associate,2024-04,2,1,23,4.5,Occasional User
83f335c2ee96d56e2c47ee435c28d269,1673,Associate,2024-04,3,2,12,3.0,Occasional User
84133884b808a4ea14c2de5db5bf0423,1286,Senior Associate,2024-04,6,4,16,3.83,Regular User
8438eee65e39087329c4237b736aed35,1068,Associate,2024-04,3,2,3,4.67,Occasional User
844df7bef24a455ca8bd05fc64f530b6,1024,Junior Associate,2024-04,3,2,10,3.67,Occasional User
8463549cd82158f57c95473c4949005c,1055,Senior Associate,2024-04,1,1,2,2.0,Occasional User
846df4cc05ae48bbda592178c4ddc1ee,1787,Junior Associate,2024-04,1,1,9,4.0,Occasional User
8471604d43e90ada7fcd00de0134fdf7,1738,Junior Associate,2024-04,7,3,29,3.71,Regular User
8487d83d37be671135f1cb2037550b6b,1286,Senior Associate,2024-04,2,2,2,3.5,Occasional User
848f6d0228025819cad4a1c9b5324d07,1050,Partner,2024-04,2,2,4,5.0,Occasional User
84ec5369807f44180d682e0b642b1f5d,1068,Senior Associate,2024-04,4,3,51,4.0,Occasional User
8500f6865a81128651c7ee4483b45054,1080,Partner,2024-04,1,1,4,4.0,Occasional User
850cc113ac907dab03e12184d0451c9e,1738,Junior Associate,2024-04,1,1,1,5.0,Occasional User
85286e2c39d370760223e29cb7a5c646,1072,Associate,2024-04,2,2,11,4.5,Occasional User
8574da436a5f0a67e23faffbf6d03afb,1222,Junior Associate,2024-04,3,2,60,3.67,Occasional User
85bf5ee75397d659e0cc4a06c270b8f9,1075,Senior Associate,2024-04,6,4,76,4.67,Regular User
85e1400f0b5c56a957fda10b69ebaf8e,1065,Junior Associate,2024-04,6,2,72,4.17,Occasional User
85e1f305119bb414b70782b787c6fd7c,1068,Junior Associate,2024-04,3,2,41,4.67,Occasional User
8660ba7261f1494819657e9118f73b63,1068,Junior Associate,2024-04,1,1,2,4.0,Occasional User
867128447da7527606d3e2044e7ce502,1068,Junior Associate,2024-04,8,6,153,4.0,Regular User
871e9a993ec5e025173d773b6bb6b613,1024,Junior Associate,2024-04,2,1,3,5.0,Occasional User
877d5f40cb9792187c2d1000296d8fc7,1037,Associate,2024-04,2,1,3,4.5,Occasional User
879679d139730d6ae824a953340faff6,1286,Associate,2024-04,2,2,23,5.0,Occasional User
879aba37d57aabf03c0b3a3b45dec3f9,1037,Associate,2024-04,7,4,48,4.71,Regular User
87a779ce69bbf5d42084758d70500ee7,1068,Junior Associate,2024-04,1,1,35,1.0,Occasional User
87b1947eac3d19d936d36fbcc02d4b9e,1055,Partner,2024-04,2,1,2,4.5,Occasional User
87cb4b6fa5e51512fa06ba51d9b539fd,1022,Associate,2024-04,1,1,5,5.0,Occasional User
87ce79f9d63ddc1d35f0ae7bcda30553,1068,Associate,2024-04,3,3,90,4.33,Occasional User
88714f1db00d706dd7dc5b928f1d69f1,1080,Junior Associate,2024-04,2,2,32,4.0,Occasional User
8883c7ff335b36853aae8c655b52f69d,1738,Associate,2024-04,2,1,19,3.0,Occasional User
8897cef952fd1e74674c65f5f02376c0,1068,Junior Associate,2024-04,1,1,1,5.0,Occasional User
88a9513cc8d5bec72692fd00d63bc7e2,101146,Senior Associate,2024-04,11,8,24,4.27,Regular User
88dbb6c30b5d97edccb22c91a642b6c6,1075,Senior Associate,2024-04,1,1,1,4.0,Occasional User
88ee7ced6f65b024cedad9b56d812b5a,1658,Senior Associate,2024-04,2,2,22,4.5,Occasional User
8915bf7b69614dc3ff9c1911b64c9ef2,1658,Junior Associate,2024-04,18,6,155,4.22,Regular User
893a24d49322b03b0b119c66ac7da730,1286,Junior Associate,2024-04,1,1,1,4.0,Occasional User
899a036aa86a633878720f25e13eabea,1785,Senior Associate,2024-04,10,4,84,4.3,Regular User
89b5664691f7392077d8ec6315cc00fe,1658,Senior Associate,2024-04,2,1,2,5.0,Occasional User
89b7a7fb50ebab6f3d633efd626990f3,1037,Junior Associate,2024-04,8,5,48,4.12,Regular User
89d4d4d0eda25a82b4b62e4fc104e34a,101141,Senior Associate,2024-04,1,1,1,4.0,Occasional User
89e140db3ff5474125765ffaefbf9137,1068,Associate,2024-04,1,1,1,5.0,Occasional User
8a76d2625d30acc08a2231ddfd89c6bd,1050,Junior Associate,2024-04,13,1,112,4.23,Occasional User
8b08ad0bc1ecfa5a44fd7697cf0d7f18,1785,Junior Associate,2024-04,1,1,6,5.0,Occasional User
8b36d03248efe75ec61cfc3457e33e70,1068,Senior Associate,2024-04,5,4,45,4.4,Regular User
8b9684821aaae735dfcff6a5c290f2b3,1050,Senior Associate,2024-04,6,4,46,4.0,Regular User
8bbf88a57ed282bafe4c801474f69e89,1040,Partner,2024-04,1,1,1,5.0,Occasional User
8c24b1c60c7ff174877bf2c71701d27a,101084,Junior Associate,2024-04,1,1,1,4.0,Occasional User
8c59e46b14c82650cc2451b38cd79fa5,1072,Partner,2024-04,1,1,26,4.0,Occasional User
8c9030a24676c580d09a35bcd9410b82,1022,Junior Associate,2024-04,5,5,30,3.0,Regular User
8d2ade5f8d4466395284f77612638784,1055,Junior Associate,2024-04,3,2,3,3.0,Occasional User
8d2f92673c40f0d8aa3071bbdf4d0777,1673,Associate,2024-04,1,1,1,5.0,Occasional User
8d698f20b41e7069ab45c19ce05be660,1068,Senior Associate,2024-04,1,1,1,5.0,Occasional User
8dd66b2dee12cc8e85a34d9a5f7aee5e,1035,Junior Associate,2024-04,1,1,1,5.0,Occasional User
8e1a87b23767ae8ed9308e34845860a2,1286,Junior Associate,2024-04,3,3,50,4.67,Occasional User
8e3e3b50f10477598838f04e1760ddda,1668,Junior Associate,2024-04,1,1,1,4.0,Occasional User
8e624ac05e7c9e83c994b6d8fac3631a,1068,Junior Associate,2024-04,1,1,47,5.0,Occasional User
