user_id,user_title,user_created_date,firm_id,firm_size,arr_in_thousands,acquisition_month,first_activity_date,days_to_first_activity,total_events,active_days,avg_satisfaction_score,total_documents_processed,is_activated,is_quick_start,is_monthly_activated,firm_size_category,arr_category,activation_category,satisfaction_category
a4f002c7caedbe4aa87e56c196b0af42,Partner,2023-10-29,1037,180,200,2023-10,2024-04-15,169,12,8,4.333333333333333,97,1,0,0,Medium,Medium Value,Delayed Activation,Good Satisfaction
ee4adb68ff0c888c819404c0f1d89499,Associate,2023-11-23,101084,150,170,2023-11,2024-04-03,132,4,4,3.5,4,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
6f66714683f54b068e5e0e8e60677459,Partner,2023-07-21,1738,200,200,2023-07,2024-05-12,296,3,3,4.333333333333333,25,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
f03ef1163b260f6b4e8aa144e72a546a,Senior Associate,2024-01-06,1069,110,70,2024-01,2024-06-12,158,1,1,4.0,25,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
4cd5b072084f7cfc28c5b530e7940ca5,Senior Associate,2023-12-31,1658,140,150,2023-12,2024-06-12,164,1,1,5.0,1,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
306d319a2c062848a35967fd7c5e5701,Junior Associate,2023-11-30,1022,160,250,2023-11,2024-06-12,195,2,1,3.5,38,1,0,0,Medium,Medium Value,Delayed Activation,Fair Satisfaction
8c617e407d86009ee4c43415bcfb23de,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-12,311,1,1,4.0,1,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
dd285baa8b1508ebded1372e9c206b8c,Junior Associate,2024-01-04,1063,160,170,2024-01,2024-05-09,126,6,4,4.166666666666667,9,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
f5f103c84feec32c6e0250c8fbfad829,Junior Associate,2023-11-04,101084,150,170,2023-11,2024-06-03,212,5,3,3.8,50,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
2c103cc1fff9b456ea801bf0e57afbcf,Junior Associate,2023-12-31,1658,140,150,2023-12,2024-05-03,124,11,6,3.4545454545454546,166,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
3bd32b1741aac3b12ef63edeb29e99fd,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-18,256,2,2,5.0,2,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
f1c51cce251cbf3746a7ab1caaa9c4dc,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-05-12,280,5,4,4.4,58,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
058b50a9d00a15dd7c7746f907fc7457,Associate,2024-01-02,1055,200,220,2024-01,2024-06-11,161,1,1,4.0,29,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
bfc522f90aad28bcd10d8e92acf44e3d,Junior Associate,2023-11-22,1037,180,200,2023-11,2024-06-11,202,2,1,4.5,2,1,0,0,Medium,Medium Value,Delayed Activation,High Satisfaction
5933d6d1dc8b363a079cf2363200dbda,Junior Associate,2023-11-21,1050,300,400,2023-11,2024-06-11,203,2,1,3.0,9,1,0,0,Large,Medium Value,Delayed Activation,Low Satisfaction
81f5eb1d2e227129ed737c223a7c6038,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-05,304,4,2,3.5,8,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
b3cf57a86675ed9db3e0875d34e716c8,Associate,2023-08-05,1738,200,200,2023-08,2024-04-05,244,5,5,4.0,57,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
73e8b8c097629a8019dcae11413f9887,Associate,2023-08-06,1068,640,1000,2023-08,2024-05-13,281,4,2,4.0,51,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
79df09c35ecf0df2a5cc31dc2bd6fe79,Associate,2023-11-22,1037,180,200,2023-11,2024-04-02,132,17,11,4.0588235294117645,89,1,0,0,Medium,Medium Value,Delayed Activation,Good Satisfaction
20e1648f1a31cec14c79b4436d624307,Associate,2023-12-16,1063,160,170,2023-12,2024-05-16,152,5,4,3.8,15,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
1fd802848fafc1229833a67f8f6c7c51,Junior Associate,2023-11-02,1222,80,80,2023-11,2024-06-10,221,2,2,4.5,38,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
12f5ffde717e5ba7af906c75646e92da,Senior Associate,2023-11-21,1785,100,85,2023-11,2024-05-28,189,3,3,4.0,3,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
5afa9dc3c3d72cc3ec947bbd2e5f4a74,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-10,309,1,1,5.0,1,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
d419feaa07a0ee43a4b19a3334c910d8,Junior Associate,2023-11-23,101084,150,170,2023-11,2024-04-04,133,3,3,4.0,15,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
d63c8bc588c29316ad0a2764c02b76e4,Associate,2023-11-23,1072,70,50,2023-11,2024-06-10,200,1,1,5.0,1,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
94cd6737f653e1804204cbdf55156cc9,Junior Associate,2024-01-03,1065,70,80,2024-01,2024-05-21,139,2,2,4.5,2,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
eb687b7e1eb9e5ef465f1696eb3a8ede,Junior Associate,2024-01-06,1069,110,70,2024-01,2024-04-02,87,47,24,4.127659574468085,516,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
64452b9b3dcfd9fbd9ea31e63d3c98d5,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-05-16,284,5,4,4.4,12,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
e50cbbe638674d5c8e58a6453582d2b0,Junior Associate,2024-01-05,1035,40,35,2024-01,2024-06-10,157,1,1,5.0,1,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
b88555cf2ea038276913322b29946e09,Junior Associate,2023-11-23,101084,150,170,2023-11,2024-04-03,132,5,4,4.0,6,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
7fd07d9dddac63197900dd56a9938383,Associate,2024-01-08,1787,110,80,2024-01,2024-05-03,116,12,6,3.9166666666666665,106,1,0,0,Medium,Minimal Value,Delayed Activation,Fair Satisfaction
9975db1f17686641f353029a4b693548,Junior Associate,2024-01-06,1069,110,70,2024-01,2024-04-02,87,7,6,3.7142857142857144,72,1,0,0,Medium,Minimal Value,Delayed Activation,Fair Satisfaction
44b2c93820e051103911999af74159d4,Junior Associate,2024-01-26,101149,220,165,2024-01,2024-05-10,105,10,6,3.7,55,1,0,0,Large,Low Value,Delayed Activation,Fair Satisfaction
aaf8afdbeae78d3c13aecf176860cd0e,Junior Associate,2024-01-06,1069,110,70,2024-01,2024-06-10,156,1,1,5.0,41,1,0,0,Medium,Minimal Value,Delayed Activation,High Satisfaction
38af34dc771c84578cd100bd41e25b8d,Associate,2024-01-02,1055,200,220,2024-01,2024-05-15,134,3,2,2.6666666666666665,71,1,0,0,Large,Medium Value,Delayed Activation,Low Satisfaction
0e04889657d166e1319d614203530b42,Associate,2024-01-06,1069,110,70,2024-01,2024-05-10,125,5,2,3.6,41,1,0,0,Medium,Minimal Value,Delayed Activation,Fair Satisfaction
5fa69b403bb9ad98e8b9978a1382fc98,Senior Associate,2023-08-08,1024,130,170,2023-08,2024-06-09,306,2,1,4.5,3,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
12c77567b99db23057761b29c619e5dd,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-04,303,2,2,4.0,66,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
412fe89e51005bd6b6dd73411d02c339,Associate,2023-11-22,1037,180,200,2023-11,2024-05-20,180,8,5,3.875,61,1,0,0,Medium,Medium Value,Delayed Activation,Fair Satisfaction
87617269e64a8115092ef48070c25efd,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-05-15,283,10,4,3.9,11,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
4822913df41fdfc71ea7ed7aacd59da6,Junior Associate,2023-11-21,1050,300,400,2023-11,2024-04-12,143,9,8,4.333333333333333,103,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
f7490f788fbc21c8e7b54de7aa59254f,Senior Associate,2023-11-22,1037,180,200,2023-11,2024-06-02,193,20,5,4.1,108,1,0,0,Medium,Medium Value,Delayed Activation,Good Satisfaction
a3542eae2f6b1f4ab849d5bebdfff780,Senior Associate,2023-11-22,1037,180,200,2023-11,2024-04-02,132,22,15,3.9545454545454546,136,1,0,0,Medium,Medium Value,Delayed Activation,Fair Satisfaction
a870def18dcdb1a988fb45b618f41bc7,Senior Associate,2023-11-30,1022,160,250,2023-11,2024-04-23,145,7,6,4.428571428571429,19,1,0,0,Medium,Medium Value,Delayed Activation,Good Satisfaction
d59b43839afedffee2780cb87af1667a,Junior Associate,2023-07-18,1068,640,1000,2023-07,2024-06-09,327,2,1,4.0,41,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
618a7a99f5aa9e9d7a52202a75790f08,Junior Associate,2023-12-18,1069,110,70,2023-12,2024-06-09,174,1,1,5.0,1,1,0,0,Medium,Minimal Value,Delayed Activation,High Satisfaction
924c32b855afc51c37553377f7aacba0,Junior Associate,2024-01-06,1075,60,75,2024-01,2024-04-16,101,3,3,4.666666666666667,3,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
cb2bf08605b0fbf2e0f7ec50709aa2bf,Junior Associate,2024-01-08,1787,110,80,2024-01,2024-04-11,94,20,10,4.15,128,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
02101b80613a834a9bb6f83ff8e27e85,Junior Associate,2024-01-06,1075,60,75,2024-01,2024-05-09,124,4,3,4.75,32,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
99c7e553b706917197669936dfbfde0c,Associate,2023-08-06,1068,640,1000,2023-08,2024-04-16,254,4,2,4.25,20,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
d2bec2f19af58e4ed7547784e96398ec,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-08,307,1,1,5.0,1,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
f947cb08deabe89cfc0ba7085d7b2410,Associate,2023-08-06,1068,640,1000,2023-08,2024-05-31,299,2,2,5.0,37,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
8f03365b98ba21e1660f2bf39726e8d5,Associate,2023-08-06,1068,640,1000,2023-08,2024-05-06,274,26,9,4.076923076923077,338,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
115ceccd016f9e69992ee24522ba5b9c,Junior Associate,2023-08-05,1738,200,200,2023-08,2024-04-11,250,6,5,4.333333333333333,6,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
ac74b3d10b4108255e24c0733dc3f307,Associate,2023-08-06,1068,640,1000,2023-08,2024-04-03,241,5,4,4.6,5,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
6372e9670807b27665a69bd5bfb3d95b,Associate,2024-01-02,1055,200,220,2024-01,2024-05-15,134,4,3,4.5,79,1,0,0,Large,Medium Value,Delayed Activation,High Satisfaction
ab8d7ab4bb2ab2823b334dfc27e5ad13,Associate,2023-12-31,1658,140,150,2023-12,2024-06-08,160,1,1,4.0,25,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
18fddb9c83f3c7183ff6118dd2790a2d,Junior Associate,2023-11-22,1037,180,200,2023-11,2024-04-21,151,7,5,5.0,97,1,0,0,Medium,Medium Value,Delayed Activation,High Satisfaction
a9d9eed0ad2c28fbf26dbcc87f5197be,Associate,2024-01-26,101149,220,165,2024-01,2024-06-08,134,3,1,4.333333333333333,3,1,0,0,Large,Low Value,Delayed Activation,Good Satisfaction
bbbcfde827e434f8d1b30923bdb6c8ca,Partner,2024-01-05,1106,60,100,2024-01,2024-05-10,126,7,3,4.285714285714286,92,1,0,0,Small,Low Value,Delayed Activation,Good Satisfaction
0618161276f42f4fba750de38e172458,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-22,260,5,3,3.6,14,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
5d83843f5b04289beb7ceccd6dc61d17,Senior Associate,2024-01-05,1035,40,35,2024-01,2024-06-03,150,6,2,3.3333333333333335,91,1,0,0,Small,Minimal Value,Delayed Activation,Low Satisfaction
a43c99f14259f3cb7c1a35d783b8c443,Associate,2023-11-30,1022,160,250,2023-11,2024-04-10,132,14,9,4.571428571428571,122,1,0,0,Medium,Medium Value,Delayed Activation,High Satisfaction
515a5eef18dc425715bb190e515896ad,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-03,302,19,4,3.736842105263158,179,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
0bd48b6013d509daea9bcf37ecd27719,Associate,2023-11-22,1037,180,200,2023-11,2024-06-03,194,7,3,3.4285714285714284,49,1,0,0,Medium,Medium Value,Delayed Activation,Low Satisfaction
244ca884e334bd8656b00954ab4a98af,Junior Associate,2023-08-05,1673,140,150,2023-08,2024-06-07,307,1,1,5.0,14,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
bb2fe401e44fbf050b5130d18554bb0d,Junior Associate,2023-08-05,1738,200,200,2023-08,2024-06-07,307,1,1,5.0,1,1,0,0,Large,Medium Value,Delayed Activation,High Satisfaction
3861b810a003a8be5b7d43aa7cfdde12,Associate,2023-11-28,1222,80,80,2023-11,2024-06-07,192,1,1,4.0,1,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
6860c862fe83092cca1d20bd422c31b4,Junior Associate,2023-12-31,1658,140,150,2023-12,2024-04-02,93,3,3,3.3333333333333335,4,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
a0c3e02c205eeb0f7c55494a17947f31,Senior Associate,2023-11-30,1022,160,250,2023-11,2024-06-07,190,1,1,5.0,1,1,0,0,Medium,Medium Value,Delayed Activation,High Satisfaction
fec93ae33c5ae517dde8754286004953,Associate,2023-08-05,1673,140,150,2023-08,2024-04-15,254,5,5,2.6,7,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
e9285943a49004e2540341392c6efc6b,Associate,2023-11-21,1785,100,85,2023-11,2024-06-07,199,1,1,5.0,8,1,0,0,Medium,Minimal Value,Delayed Activation,High Satisfaction
bb67a385468c6b765440cfe7b543028c,Partner,2023-08-08,1024,130,170,2023-08,2024-05-08,274,2,2,4.0,2,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
eaef9e0396ff91beb7c163d685c7ee02,Associate,2023-11-13,1022,160,250,2023-11,2024-06-05,205,3,2,3.3333333333333335,99,1,0,0,Medium,Medium Value,Delayed Activation,Low Satisfaction
c6853cd25c173a01d8ddd700b45d7c0f,Senior Associate,2023-12-31,1658,140,150,2023-12,2024-04-17,108,4,4,4.75,42,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
9c8125d3a29c689390d5f3ca34de7f68,Junior Associate,2023-11-30,1022,160,250,2023-11,2024-05-14,166,10,5,4.6,132,1,0,0,Medium,Medium Value,Delayed Activation,High Satisfaction
f27db7c849895a339c6689d18f6ae32e,Senior Associate,2024-01-05,1035,40,35,2024-01,2024-04-09,95,8,6,4.375,59,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
48ebea934340c3dbf84f7008b101c500,Junior Associate,2024-01-04,1063,160,170,2024-01,2024-05-15,132,3,3,4.0,50,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
956268cd7cd41e3ac89974c50a7a8bc3,Associate,2024-01-02,1055,200,220,2024-01,2024-06-07,157,1,1,4.0,1,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
db947e4331539d2fef9512554251c19e,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-05-18,286,7,4,3.7142857142857144,29,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
4db399d95e94215ee8e6d8c665a55a99,Junior Associate,2024-01-26,101149,220,165,2024-01,2024-05-29,124,3,3,4.333333333333333,52,1,0,0,Large,Low Value,Delayed Activation,Good Satisfaction
713e05636f40dcebbf6a00012481c135,Junior Associate,2024-01-29,1040,80,160,2024-01,2024-04-08,70,16,7,3.75,73,1,0,0,Small,Low Value,Delayed Activation,Fair Satisfaction
d836cacf24b9f135b55f905a8d74c1ba,Associate,2023-08-06,1068,640,1000,2023-08,2024-06-07,306,1,1,1.0,1,1,0,0,Enterprise,High Value,Delayed Activation,Low Satisfaction
228adb669b56c47553028eb3cd601894,Associate,2024-01-01,1286,150,140,2024-01,2024-04-17,107,6,3,4.333333333333333,37,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
fdf398676961179056907c66b68a8491,Junior Associate,2024-01-04,1063,160,170,2024-01,2024-06-07,155,3,1,4.333333333333333,4,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
6aafa43ee8ab0718fb94a5ff9fa3c216,Junior Associate,2023-11-21,1050,300,400,2023-11,2024-05-07,168,4,3,3.5,4,1,0,0,Large,Medium Value,Delayed Activation,Fair Satisfaction
70b5e1b39dd888fec8d1e376b045ffbb,Associate,2024-01-04,1063,160,170,2024-01,2024-06-07,155,1,1,5.0,40,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
449ea5095378773616ac0ba2304698dd,Associate,2023-08-08,1024,130,170,2023-08,2024-05-20,286,3,3,4.333333333333333,51,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
21ab7e7759b0b2d083fb28056701c7fa,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-17,255,5,4,3.0,6,1,0,0,Enterprise,High Value,Delayed Activation,Low Satisfaction
c91947a2e66a706a4aeb5bbb45e3908a,Associate,2024-01-01,1073,60,110,2024-01,2024-06-07,158,1,1,1.0,8,1,0,0,Small,Low Value,Delayed Activation,Low Satisfaction
53cb6a701ff7211324b89dbf0f57ad06,Associate,2023-11-21,1050,300,400,2023-11,2024-06-07,199,1,1,4.0,2,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
c351e924740426eb02b6a129f3dccd2f,Associate,2023-07-20,101146,60,80,2023-07,2024-05-21,306,5,4,4.2,7,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
df967e6c733d550fb81f05365509367f,Junior Associate,2024-01-05,1035,40,35,2024-01,2024-04-02,88,9,5,3.5555555555555554,11,1,0,0,Small,Minimal Value,Delayed Activation,Fair Satisfaction
d68299dbce3a8c2af615465f4d197f07,Junior Associate,2023-11-21,1785,100,85,2023-11,2024-06-07,199,1,1,4.0,3,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
e141702b0d47a99f6354732576988238,Senior Associate,2023-11-09,1037,180,200,2023-11,2024-04-26,169,5,2,4.8,108,1,0,0,Medium,Medium Value,Delayed Activation,High Satisfaction
38a936a079ed8cd6c4a4f40be7a11f80,Senior Associate,2023-07-21,1068,640,1000,2023-07,2024-04-30,284,14,7,3.7857142857142856,129,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
f1053c1eaf38ba957f410a24bbe46301,Junior Associate,2024-01-03,101141,150,170,2024-01,2024-06-07,156,1,1,3.0,36,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
2d21d80c3b2ff067e0d9db5f114e69d8,Junior Associate,2024-01-02,1055,200,220,2024-01,2024-04-10,99,16,10,3.25,118,1,0,0,Large,Medium Value,Delayed Activation,Low Satisfaction
ad309043d399f0e48984e2b6925d58fa,Junior Associate,2024-01-01,1286,150,140,2024-01,2024-05-02,122,2,2,4.5,4,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
5d29849c4d210f89f78776391540ffb1,Junior Associate,2023-11-23,101084,150,170,2023-11,2024-06-07,197,1,1,3.0,1,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
cbdf2fec5c61103425e2b7fbdff3435f,Senior Associate,2023-11-06,1037,180,200,2023-11,2024-06-07,214,1,1,1.0,1,1,0,0,Medium,Medium Value,Delayed Activation,Low Satisfaction
1403f473ec0e2507264feecade989121,Junior Associate,2024-01-01,1286,150,140,2024-01,2024-06-07,158,1,1,4.0,17,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
b59b2b270db7608dabe958cdd1ffc895,Junior Associate,2024-01-04,1063,160,170,2024-01,2024-05-02,119,4,4,4.5,33,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
1d8095256c8e34e7bedf8797082f39a0,Associate,2023-11-21,1785,100,85,2023-11,2024-05-22,183,3,2,4.333333333333333,11,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
6a87282db0a55e9aa63fc3c6fa4da100,Junior Associate,2023-11-23,101084,150,170,2023-11,2024-06-07,197,1,1,5.0,1,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
8acf2665b923f69aa65dc9650ac65b88,Junior Associate,2024-01-05,101149,220,165,2024-01,2024-05-16,132,3,3,5.0,33,1,0,0,Large,Low Value,Delayed Activation,High Satisfaction
e14f8a6c0916c31d6dc754c257b76fe9,Associate,2024-01-06,1069,110,70,2024-01,2024-06-07,153,1,1,5.0,23,1,0,0,Medium,Minimal Value,Delayed Activation,High Satisfaction
ae6d656cc6b9b430b42a127ebf9884e8,Associate,2023-08-05,1738,200,200,2023-08,2024-05-17,286,2,2,3.5,14,1,0,0,Large,Medium Value,Delayed Activation,Fair Satisfaction
41b8d26ab97d83da606194ca9a2a07c4,Associate,2024-01-26,101149,220,165,2024-01,2024-06-07,133,1,1,3.0,2,1,0,0,Large,Low Value,Delayed Activation,Low Satisfaction
a4a656d1abb4e55d509e5e7c14505636,Senior Associate,2024-01-06,1069,110,70,2024-01,2024-06-07,153,1,1,4.0,1,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
ebf4e0d1bb5a7541f43aedb39ddfd8ea,Junior Associate,2024-01-08,1787,110,80,2024-01,2024-05-22,135,2,2,4.5,43,1,0,0,Medium,Minimal Value,Delayed Activation,High Satisfaction
4da7d7a5b4c4e8e9ec3d4cce5788f117,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-07,306,1,1,4.0,2,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
7796316acd3118bdcddb3cf1425170ea,Senior Associate,2024-01-06,1069,110,70,2024-01,2024-06-07,153,3,1,4.333333333333333,32,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
9566381e8e2b4e052bfef5b55c96b74f,Senior Associate,2023-11-21,1050,300,400,2023-11,2024-06-07,199,1,1,5.0,1,1,0,0,Large,Medium Value,Delayed Activation,High Satisfaction
39371c373f924ed70b06014e820d6b6a,Partner,2023-07-08,1738,200,200,2023-07,2024-04-08,275,10,5,4.5,50,1,0,0,Large,Medium Value,Delayed Activation,High Satisfaction
9631b3df99f02eb1c6f307dda57c181e,Associate,2023-08-05,1738,200,200,2023-08,2024-04-30,269,2,2,3.5,10,1,0,0,Large,Medium Value,Delayed Activation,Fair Satisfaction
998aec5a785188e273c67603f843e7eb,Junior Associate,2023-11-21,1050,300,400,2023-11,2024-06-07,199,1,1,3.0,1,1,0,0,Large,Medium Value,Delayed Activation,Low Satisfaction
4effc165104a5d30fe055cb51d250f28,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-07,306,1,1,5.0,1,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
c84669a287556778f912ffda4ec68a22,Junior Associate,2024-01-05,1035,40,35,2024-01,2024-04-08,94,35,21,4.114285714285714,189,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
abb5ec12c785c361b204569243633e46,Associate,2024-01-23,1076,80,65,2024-01,2024-06-07,136,2,1,4.5,7,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
342452c9da256cf52695df3988cdb629,Senior Associate,2024-01-03,1065,70,80,2024-01,2024-05-04,122,4,2,3.25,5,1,0,0,Small,Minimal Value,Delayed Activation,Low Satisfaction
13c0b161db0b26afc58927e0e278faf8,Junior Associate,2024-01-04,1063,160,170,2024-01,2024-04-29,116,9,7,4.333333333333333,104,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
b2e7efbfcf898ffa634a937e0d8f4aba,Associate,2024-01-05,1035,40,35,2024-01,2024-06-06,153,2,2,4.0,2,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
d6047d048083f44be21841feb0991d28,Associate,2024-01-03,101141,150,170,2024-01,2024-04-09,97,12,9,4.083333333333333,102,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
160252f8760fc61d8ce626edb28dc8a5,Associate,2023-08-06,1068,640,1000,2023-08,2024-06-06,305,2,1,4.5,2,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
8e28d970ee92d06628171969ee13ca5a,Junior Associate,2024-01-03,1080,140,120,2024-01,2024-06-06,155,1,1,5.0,7,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
cb97706c62edb9f441f36ae6bf80ed44,Associate,2023-08-06,1068,640,1000,2023-08,2024-05-13,281,4,2,3.5,47,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
0eb13d935d08fd18ff6735ef83be0204,Senior Associate,2023-08-08,1024,130,170,2023-08,2024-06-06,303,1,1,4.0,1,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
988c4f7875b9b1a4276ed2bea769e672,Junior Associate,2023-12-31,1658,140,150,2023-12,2024-06-06,158,4,1,3.5,28,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
25315d1c00f44a52f4ff13dba22903ab,Junior Associate,2023-12-08,1055,200,220,2023-12,2024-06-06,181,1,1,4.0,1,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
502669780b81f18ceb146bf90aca5e21,Junior Associate,2024-01-29,1040,80,160,2024-01,2024-04-14,76,8,4,4.25,43,1,0,0,Small,Low Value,Delayed Activation,Good Satisfaction
99ddb3980a6118cfbcfb95dc9c0eb95f,Senior Associate,2023-08-08,1024,130,170,2023-08,2024-06-06,303,1,1,5.0,44,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
61cbfaa796557afe6cfee120daf65a25,Senior Associate,2023-08-05,1673,140,150,2023-08,2024-06-06,306,1,1,5.0,47,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
ba8f887a619c490a926e28fc5c4572db,Junior Associate,2024-01-04,1063,160,170,2024-01,2024-05-16,133,3,2,3.3333333333333335,4,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
b39f422353415064a11142e57a208899,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-11,249,15,10,3.8,147,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
2988d027325a969f2be93eac5c99a832,Junior Associate,2024-01-03,1065,70,80,2024-01,2024-04-26,114,10,8,3.4,10,1,0,0,Small,Minimal Value,Delayed Activation,Low Satisfaction
04cb1f9dd727ffff1e23625392f5995d,Associate,2023-11-30,1022,160,250,2023-11,2024-06-06,189,1,1,2.0,1,1,0,0,Medium,Medium Value,Delayed Activation,Low Satisfaction
1171ac0f0ee45e51f91b51b79d185dd4,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-06,305,1,1,4.0,1,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
969a146bc06aa1e874cf6830a7d5e116,Junior Associate,2023-08-05,1738,200,200,2023-08,2024-06-06,306,1,1,4.0,1,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
